./tflearnModels/bestModels//best_ImageNetInceptionV2_hsa:5340_RMSprop_0.01_207739
Threshold	Accuracy	F-Score	Precision	Recall	TP	FP	TN	FN
0.8389999999999999	0.7608695652173914	0.7393364928909951	0.8478260869565217	0.6554621848739496	78	14	97	41
0.8379999999999999	0.7652173913043478	0.7452830188679245	0.8494623655913979	0.6638655462184874	79	14	97	40
0.8369999999999999	0.7695652173913043	0.7511737089201878	0.851063829787234	0.6722689075630253	80	14	97	39
0.8359999999999999	0.7695652173913043	0.7511737089201878	0.851063829787234	0.6722689075630253	80	14	97	39
0.8349999999999999	0.7695652173913043	0.7511737089201878	0.851063829787234	0.6722689075630253	80	14	97	39
0.8339999999999999	0.7695652173913043	0.7511737089201878	0.851063829787234	0.6722689075630253	80	14	97	39
0.8329999999999999	0.7695652173913043	0.7511737089201878	0.851063829787234	0.6722689075630253	80	14	97	39
0.8319999999999999	0.7695652173913043	0.7511737089201878	0.851063829787234	0.6722689075630253	80	14	97	39
0.8309999999999998	0.7695652173913043	0.7511737089201878	0.851063829787234	0.6722689075630253	80	14	97	39
0.8299999999999998	0.7695652173913043	0.7511737089201878	0.851063829787234	0.6722689075630253	80	14	97	39
0.8289999999999998	0.7695652173913043	0.7511737089201878	0.851063829787234	0.6722689075630253	80	14	97	39
0.8279999999999998	0.7739130434782608	0.7570093457943926	0.8526315789473684	0.680672268907563	81	14	97	38
0.8269999999999998	0.7695652173913043	0.7534883720930233	0.84375	0.680672268907563	81	15	96	38
0.8259999999999998	0.7695652173913043	0.7534883720930233	0.84375	0.680672268907563	81	15	96	38
0.8249999999999998	0.7695652173913043	0.7534883720930233	0.84375	0.680672268907563	81	15	96	38
0.8239999999999998	0.7739130434782608	0.7592592592592594	0.845360824742268	0.6890756302521008	82	15	96	37
0.8229999999999998	0.7782608695652173	0.7649769585253458	0.8469387755102041	0.6974789915966386	83	15	96	36
0.8219999999999998	0.7782608695652173	0.7649769585253458	0.8469387755102041	0.6974789915966386	83	15	96	36
