./tflearnModels/bestModels//best_ImageNetInceptionV2_hsa:6331_momentum_0.01_208010
Threshold	Accuracy	F-Score	Precision	Recall	TP	FP	TN	FN
0.939	0.8974358974358975	0.921875	1.0	0.855072463768116	118	0	57	20
0.938	0.8974358974358975	0.921875	1.0	0.855072463768116	118	0	57	20
0.9369999999999999	0.8974358974358975	0.921875	1.0	0.855072463768116	118	0	57	20
0.9359999999999999	0.9025641025641026	0.9260700389105059	1.0	0.8623188405797102	119	0	57	19
0.9349999999999999	0.9025641025641026	0.9260700389105059	1.0	0.8623188405797102	119	0	57	19
0.9339999999999999	0.9025641025641026	0.9260700389105059	1.0	0.8623188405797102	119	0	57	19
0.9329999999999999	0.9076923076923077	0.9302325581395349	1.0	0.8695652173913043	120	0	57	18
0.9319999999999999	0.9076923076923077	0.9302325581395349	1.0	0.8695652173913043	120	0	57	18
0.9309999999999999	0.9128205128205128	0.9343629343629344	1.0	0.8768115942028986	121	0	57	17
0.9299999999999999	0.9128205128205128	0.9343629343629344	1.0	0.8768115942028986	121	0	57	17
0.9289999999999999	0.9128205128205128	0.9343629343629344	1.0	0.8768115942028986	121	0	57	17
0.9279999999999999	0.9128205128205128	0.9343629343629344	1.0	0.8768115942028986	121	0	57	17
0.9269999999999999	0.9128205128205128	0.9343629343629344	1.0	0.8768115942028986	121	0	57	17
0.9259999999999999	0.9128205128205128	0.9343629343629344	1.0	0.8768115942028986	121	0	57	17
0.9249999999999999	0.9128205128205128	0.9343629343629344	1.0	0.8768115942028986	121	0	57	17
0.9239999999999999	0.9179487179487179	0.9384615384615386	1.0	0.8840579710144928	122	0	57	16
0.9229999999999999	0.9179487179487179	0.9384615384615386	1.0	0.8840579710144928	122	0	57	16
0.9219999999999999	0.9230769230769231	0.9425287356321839	1.0	0.8913043478260869	123	0	57	15
0.9209999999999999	0.9230769230769231	0.9425287356321839	1.0	0.8913043478260869	123	0	57	15
0.9199999999999999	0.9230769230769231	0.9425287356321839	1.0	0.8913043478260869	123	0	57	15
0.9189999999999999	0.9230769230769231	0.9425287356321839	1.0	0.8913043478260869	123	0	57	15
0.9179999999999999	0.9230769230769231	0.9425287356321839	1.0	0.8913043478260869	123	0	57	15
0.9169999999999999	0.9230769230769231	0.9425287356321839	1.0	0.8913043478260869	123	0	57	15
0.9159999999999999	0.9230769230769231	0.9425287356321839	1.0	0.8913043478260869	123	0	57	15
0.9149999999999999	0.9230769230769231	0.9425287356321839	1.0	0.8913043478260869	123	0	57	15
0.9139999999999999	0.9230769230769231	0.9425287356321839	1.0	0.8913043478260869	123	0	57	15
0.9129999999999999	0.9230769230769231	0.9425287356321839	1.0	0.8913043478260869	123	0	57	15
0.9119999999999999	0.9230769230769231	0.9425287356321839	1.0	0.8913043478260869	123	0	57	15
0.9109999999999999	0.9230769230769231	0.9425287356321839	1.0	0.8913043478260869	123	0	57	15
0.9099999999999999	0.9230769230769231	0.9425287356321839	1.0	0.8913043478260869	123	0	57	15
0.9089999999999999	0.9230769230769231	0.9425287356321839	1.0	0.8913043478260869	123	0	57	15
0.9079999999999999	0.9230769230769231	0.9425287356321839	1.0	0.8913043478260869	123	0	57	15
0.9069999999999999	0.9230769230769231	0.9425287356321839	1.0	0.8913043478260869	123	0	57	15
0.9059999999999999	0.9230769230769231	0.9425287356321839	1.0	0.8913043478260869	123	0	57	15
0.9049999999999999	0.9230769230769231	0.9425287356321839	1.0	0.8913043478260869	123	0	57	15
0.9039999999999999	0.9230769230769231	0.9425287356321839	1.0	0.8913043478260869	123	0	57	15
0.9029999999999999	0.9230769230769231	0.9425287356321839	1.0	0.8913043478260869	123	0	57	15
0.9019999999999999	0.9230769230769231	0.9425287356321839	1.0	0.8913043478260869	123	0	57	15
0.9009999999999999	0.9230769230769231	0.9425287356321839	1.0	0.8913043478260869	123	0	57	15
0.8999999999999999	0.9230769230769231	0.9425287356321839	1.0	0.8913043478260869	123	0	57	15
0.8989999999999999	0.9230769230769231	0.9425287356321839	1.0	0.8913043478260869	123	0	57	15
0.8979999999999999	0.9230769230769231	0.9425287356321839	1.0	0.8913043478260869	123	0	57	15
