./tflearnModels/bestModels//best_ImageNetInceptionV2_hsa:6331_momentum_0.01_208010
Threshold	Accuracy	F-Score	Precision	Recall	TP	FP	TN	FN
0.9019999999999999	0.7220708446866485	0.07272727272727272	0.0425531914893617	0.25	4	90	261	12
0.9009999999999999	0.7220708446866485	0.07272727272727272	0.0425531914893617	0.25	4	90	261	12
0.8999999999999999	0.7220708446866485	0.07272727272727272	0.0425531914893617	0.25	4	90	261	12
0.8989999999999999	0.7193460490463215	0.07207207207207207	0.042105263157894736	0.25	4	91	260	12
0.8979999999999999	0.7193460490463215	0.07207207207207207	0.042105263157894736	0.25	4	91	260	12
0.8969999999999999	0.7193460490463215	0.07207207207207207	0.042105263157894736	0.25	4	91	260	12
0.8959999999999999	0.7166212534059946	0.07142857142857142	0.041666666666666664	0.25	4	92	259	12
0.8949999999999999	0.7166212534059946	0.07142857142857142	0.041666666666666664	0.25	4	92	259	12
0.8939999999999999	0.7166212534059946	0.07142857142857142	0.041666666666666664	0.25	4	92	259	12
0.8929999999999999	0.7166212534059946	0.07142857142857142	0.041666666666666664	0.25	4	92	259	12
0.8919999999999999	0.7166212534059946	0.07142857142857142	0.041666666666666664	0.25	4	92	259	12
0.8909999999999999	0.7166212534059946	0.07142857142857142	0.041666666666666664	0.25	4	92	259	12
0.8899999999999999	0.7138964577656676	0.07079646017699115	0.041237113402061855	0.25	4	93	258	12
0.8889999999999999	0.7138964577656676	0.07079646017699115	0.041237113402061855	0.25	4	93	258	12
0.8879999999999999	0.7138964577656676	0.07079646017699115	0.041237113402061855	0.25	4	93	258	12
0.8869999999999999	0.7138964577656676	0.07079646017699115	0.041237113402061855	0.25	4	93	258	12
0.8859999999999999	0.7138964577656676	0.07079646017699115	0.041237113402061855	0.25	4	93	258	12
0.8849999999999999	0.7138964577656676	0.07079646017699115	0.041237113402061855	0.25	4	93	258	12
0.8839999999999999	0.7111716621253406	0.07017543859649122	0.04081632653061224	0.25	4	94	257	12
0.8829999999999999	0.7084468664850136	0.06956521739130436	0.04040404040404041	0.25	4	95	256	12
0.8819999999999999	0.7084468664850136	0.06956521739130436	0.04040404040404041	0.25	4	95	256	12
0.8809999999999999	0.7084468664850136	0.06956521739130436	0.04040404040404041	0.25	4	95	256	12
0.8799999999999999	0.7084468664850136	0.06956521739130436	0.04040404040404041	0.25	4	95	256	12
0.8789999999999999	0.7084468664850136	0.06956521739130436	0.04040404040404041	0.25	4	95	256	12
0.8779999999999999	0.7084468664850136	0.06956521739130436	0.04040404040404041	0.25	4	95	256	12
0.8769999999999999	0.7084468664850136	0.06956521739130436	0.04040404040404041	0.25	4	95	256	12
0.8759999999999999	0.7084468664850136	0.06956521739130436	0.04040404040404041	0.25	4	95	256	12
0.8749999999999999	0.7084468664850136	0.06956521739130436	0.04040404040404041	0.25	4	95	256	12
0.8739999999999999	0.7084468664850136	0.06956521739130436	0.04040404040404041	0.25	4	95	256	12
0.8729999999999999	0.7084468664850136	0.06956521739130436	0.04040404040404041	0.25	4	95	256	12
0.8719999999999999	0.7084468664850136	0.06956521739130436	0.04040404040404041	0.25	4	95	256	12
0.8709999999999999	0.7084468664850136	0.06956521739130436	0.04040404040404041	0.25	4	95	256	12
0.8699999999999999	0.7084468664850136	0.06956521739130436	0.04040404040404041	0.25	4	95	256	12
0.8689999999999999	0.7057220708446866	0.06896551724137932	0.04	0.25	4	96	255	12
0.8679999999999999	0.7057220708446866	0.06896551724137932	0.04	0.25	4	96	255	12
0.8669999999999999	0.7057220708446866	0.06896551724137932	0.04	0.25	4	96	255	12
0.8659999999999999	0.7057220708446866	0.06896551724137932	0.04	0.25	4	96	255	12
0.8649999999999999	0.7057220708446866	0.06896551724137932	0.04	0.25	4	96	255	12
0.8639999999999999	0.7057220708446866	0.06896551724137932	0.04	0.25	4	96	255	12
0.8629999999999999	0.7057220708446866	0.06896551724137932	0.04	0.25	4	96	255	12
0.8619999999999999	0.7057220708446866	0.06896551724137932	0.04	0.25	4	96	255	12
0.8609999999999999	0.7057220708446866	0.06896551724137932	0.04	0.25	4	96	255	12
0.8599999999999999	0.7057220708446866	0.06896551724137932	0.04	0.25	4	96	255	12
0.8589999999999999	0.7057220708446866	0.06896551724137932	0.04	0.25	4	96	255	12
0.8579999999999999	0.7057220708446866	0.06896551724137932	0.04	0.25	4	96	255	12
0.8569999999999999	0.7057220708446866	0.06896551724137932	0.04	0.25	4	96	255	12
0.8559999999999999	0.7057220708446866	0.06896551724137932	0.04	0.25	4	96	255	12
0.8549999999999999	0.7057220708446866	0.06896551724137932	0.04	0.25	4	96	255	12
0.8539999999999999	0.7057220708446866	0.06896551724137932	0.04	0.25	4	96	255	12
0.8529999999999999	0.7057220708446866	0.06896551724137932	0.04	0.25	4	96	255	12
0.8519999999999999	0.7029972752043597	0.06837606837606838	0.039603960396039604	0.25	4	97	254	12
0.8509999999999999	0.7002724795640327	0.06779661016949153	0.0392156862745098	0.25	4	98	253	12
0.8499999999999999	0.7002724795640327	0.06779661016949153	0.0392156862745098	0.25	4	98	253	12
0.8489999999999999	0.7002724795640327	0.06779661016949153	0.0392156862745098	0.25	4	98	253	12
0.8479999999999999	0.7002724795640327	0.06779661016949153	0.0392156862745098	0.25	4	98	253	12
0.8469999999999999	0.7002724795640327	0.06779661016949153	0.0392156862745098	0.25	4	98	253	12
0.8459999999999999	0.7002724795640327	0.06779661016949153	0.0392156862745098	0.25	4	98	253	12
0.8449999999999999	0.7002724795640327	0.06779661016949153	0.0392156862745098	0.25	4	98	253	12
0.8439999999999999	0.7002724795640327	0.06779661016949153	0.0392156862745098	0.25	4	98	253	12
0.8429999999999999	0.7002724795640327	0.06779661016949153	0.0392156862745098	0.25	4	98	253	12
0.8419999999999999	0.7002724795640327	0.06779661016949153	0.0392156862745098	0.25	4	98	253	12
0.8409999999999999	0.7002724795640327	0.06779661016949153	0.0392156862745098	0.25	4	98	253	12
0.8399999999999999	0.7002724795640327	0.06779661016949153	0.0392156862745098	0.25	4	98	253	12
0.8389999999999999	0.7029972752043597	0.08403361344537816	0.04854368932038835	0.3125	5	98	253	11
0.8379999999999999	0.7029972752043597	0.08403361344537816	0.04854368932038835	0.3125	5	98	253	11
0.8369999999999999	0.7029972752043597	0.08403361344537816	0.04854368932038835	0.3125	5	98	253	11
0.8359999999999999	0.7029972752043597	0.08403361344537816	0.04854368932038835	0.3125	5	98	253	11
0.8349999999999999	0.7029972752043597	0.08403361344537816	0.04854368932038835	0.3125	5	98	253	11
0.8339999999999999	0.7029972752043597	0.08403361344537816	0.04854368932038835	0.3125	5	98	253	11
0.8329999999999999	0.7002724795640327	0.08333333333333334	0.04807692307692308	0.3125	5	99	252	11
0.8319999999999999	0.7002724795640327	0.08333333333333334	0.04807692307692308	0.3125	5	99	252	11
0.8309999999999998	0.7002724795640327	0.08333333333333334	0.04807692307692308	0.3125	5	99	252	11
0.8299999999999998	0.7002724795640327	0.08333333333333334	0.04807692307692308	0.3125	5	99	252	11
0.8289999999999998	0.7002724795640327	0.08333333333333334	0.04807692307692308	0.3125	5	99	252	11
0.8279999999999998	0.7002724795640327	0.08333333333333334	0.04807692307692308	0.3125	5	99	252	11
0.8269999999999998	0.7002724795640327	0.08333333333333334	0.04807692307692308	0.3125	5	99	252	11
0.8259999999999998	0.7002724795640327	0.08333333333333334	0.04807692307692308	0.3125	5	99	252	11
0.8249999999999998	0.7002724795640327	0.08333333333333334	0.04807692307692308	0.3125	5	99	252	11
0.8239999999999998	0.7002724795640327	0.08333333333333334	0.04807692307692308	0.3125	5	99	252	11
0.8229999999999998	0.7002724795640327	0.08333333333333334	0.04807692307692308	0.3125	5	99	252	11
0.8219999999999998	0.7002724795640327	0.08333333333333334	0.04807692307692308	0.3125	5	99	252	11
0.8209999999999998	0.7002724795640327	0.08333333333333334	0.04807692307692308	0.3125	5	99	252	11
0.8199999999999998	0.7002724795640327	0.08333333333333334	0.04807692307692308	0.3125	5	99	252	11
0.8189999999999998	0.7002724795640327	0.08333333333333334	0.04807692307692308	0.3125	5	99	252	11
0.8179999999999998	0.7002724795640327	0.08333333333333334	0.04807692307692308	0.3125	5	99	252	11
0.8169999999999998	0.7002724795640327	0.08333333333333334	0.04807692307692308	0.3125	5	99	252	11
0.8159999999999998	0.7002724795640327	0.08333333333333334	0.04807692307692308	0.3125	5	99	252	11
0.8149999999999998	0.7002724795640327	0.08333333333333334	0.04807692307692308	0.3125	5	99	252	11
0.8139999999999998	0.7002724795640327	0.08333333333333334	0.04807692307692308	0.3125	5	99	252	11
0.8129999999999998	0.7002724795640327	0.08333333333333334	0.04807692307692308	0.3125	5	99	252	11
0.8119999999999998	0.7002724795640327	0.08333333333333334	0.04807692307692308	0.3125	5	99	252	11
0.8109999999999998	0.7002724795640327	0.08333333333333334	0.04807692307692308	0.3125	5	99	252	11
0.8099999999999998	0.6975476839237057	0.08264462809917356	0.047619047619047616	0.3125	5	100	251	11
0.8089999999999998	0.6975476839237057	0.08264462809917356	0.047619047619047616	0.3125	5	100	251	11
0.8079999999999998	0.6975476839237057	0.08264462809917356	0.047619047619047616	0.3125	5	100	251	11
0.8069999999999998	0.6975476839237057	0.08264462809917356	0.047619047619047616	0.3125	5	100	251	11
0.8059999999999998	0.6920980926430518	0.08130081300813008	0.04672897196261682	0.3125	5	102	249	11
0.8049999999999998	0.6920980926430518	0.08130081300813008	0.04672897196261682	0.3125	5	102	249	11
0.8039999999999998	0.6920980926430518	0.08130081300813008	0.04672897196261682	0.3125	5	102	249	11
0.8029999999999998	0.6920980926430518	0.08130081300813008	0.04672897196261682	0.3125	5	102	249	11
0.8019999999999998	0.6920980926430518	0.08130081300813008	0.04672897196261682	0.3125	5	102	249	11
0.8009999999999998	0.6920980926430518	0.08130081300813008	0.04672897196261682	0.3125	5	102	249	11
0.7999999999999998	0.6893732970027248	0.08064516129032258	0.046296296296296294	0.3125	5	103	248	11
0.7989999999999998	0.6866485013623979	0.08	0.045871559633027525	0.3125	5	104	247	11
0.7979999999999998	0.6866485013623979	0.08	0.045871559633027525	0.3125	5	104	247	11
0.7969999999999998	0.6866485013623979	0.08	0.045871559633027525	0.3125	5	104	247	11
0.7959999999999998	0.6839237057220708	0.07936507936507937	0.045454545454545456	0.3125	5	105	246	11
0.7949999999999998	0.6839237057220708	0.07936507936507937	0.045454545454545456	0.3125	5	105	246	11
0.7939999999999998	0.6839237057220708	0.07936507936507937	0.045454545454545456	0.3125	5	105	246	11
0.7929999999999998	0.6839237057220708	0.07936507936507937	0.045454545454545456	0.3125	5	105	246	11
0.7919999999999998	0.6839237057220708	0.07936507936507937	0.045454545454545456	0.3125	5	105	246	11
0.7909999999999998	0.6839237057220708	0.07936507936507937	0.045454545454545456	0.3125	5	105	246	11
0.7899999999999998	0.6839237057220708	0.07936507936507937	0.045454545454545456	0.3125	5	105	246	11
0.7889999999999998	0.6839237057220708	0.07936507936507937	0.045454545454545456	0.3125	5	105	246	11
0.7879999999999998	0.6839237057220708	0.07936507936507937	0.045454545454545456	0.3125	5	105	246	11
0.7869999999999998	0.6839237057220708	0.07936507936507937	0.045454545454545456	0.3125	5	105	246	11
0.7859999999999998	0.6839237057220708	0.07936507936507937	0.045454545454545456	0.3125	5	105	246	11
0.7849999999999998	0.6839237057220708	0.07936507936507937	0.045454545454545456	0.3125	5	105	246	11
0.7839999999999998	0.6839237057220708	0.07936507936507937	0.045454545454545456	0.3125	5	105	246	11
0.7829999999999998	0.6839237057220708	0.07936507936507937	0.045454545454545456	0.3125	5	105	246	11
0.7819999999999998	0.6839237057220708	0.07936507936507937	0.045454545454545456	0.3125	5	105	246	11
0.7809999999999998	0.6839237057220708	0.07936507936507937	0.045454545454545456	0.3125	5	105	246	11
0.7799999999999998	0.6839237057220708	0.07936507936507937	0.045454545454545456	0.3125	5	105	246	11
0.7789999999999998	0.6839237057220708	0.07936507936507937	0.045454545454545456	0.3125	5	105	246	11
0.7779999999999998	0.6839237057220708	0.07936507936507937	0.045454545454545456	0.3125	5	105	246	11
0.7769999999999998	0.6784741144414169	0.078125	0.044642857142857144	0.3125	5	107	244	11
0.7759999999999998	0.6784741144414169	0.078125	0.044642857142857144	0.3125	5	107	244	11
0.7749999999999998	0.6784741144414169	0.078125	0.044642857142857144	0.3125	5	107	244	11
0.7739999999999998	0.6784741144414169	0.078125	0.044642857142857144	0.3125	5	107	244	11
0.7729999999999998	0.6757493188010899	0.07751937984496124	0.04424778761061947	0.3125	5	108	243	11
0.7719999999999998	0.6757493188010899	0.07751937984496124	0.04424778761061947	0.3125	5	108	243	11
0.7709999999999998	0.6757493188010899	0.07751937984496124	0.04424778761061947	0.3125	5	108	243	11
0.7699999999999998	0.6757493188010899	0.07751937984496124	0.04424778761061947	0.3125	5	108	243	11
0.7689999999999998	0.6757493188010899	0.07751937984496124	0.04424778761061947	0.3125	5	108	243	11
0.7679999999999998	0.6757493188010899	0.07751937984496124	0.04424778761061947	0.3125	5	108	243	11
0.7669999999999998	0.6757493188010899	0.07751937984496124	0.04424778761061947	0.3125	5	108	243	11
0.7659999999999998	0.6757493188010899	0.07751937984496124	0.04424778761061947	0.3125	5	108	243	11
0.7649999999999998	0.6757493188010899	0.07751937984496124	0.04424778761061947	0.3125	5	108	243	11
0.7639999999999998	0.6757493188010899	0.07751937984496124	0.04424778761061947	0.3125	5	108	243	11
0.7629999999999998	0.6757493188010899	0.07751937984496124	0.04424778761061947	0.3125	5	108	243	11
0.7619999999999998	0.6730245231607629	0.07692307692307691	0.043859649122807015	0.3125	5	109	242	11
0.7609999999999998	0.6730245231607629	0.07692307692307691	0.043859649122807015	0.3125	5	109	242	11
0.7599999999999998	0.6730245231607629	0.07692307692307691	0.043859649122807015	0.3125	5	109	242	11
0.7589999999999998	0.6730245231607629	0.07692307692307691	0.043859649122807015	0.3125	5	109	242	11
0.7579999999999998	0.6730245231607629	0.07692307692307691	0.043859649122807015	0.3125	5	109	242	11
0.7569999999999998	0.6730245231607629	0.07692307692307691	0.043859649122807015	0.3125	5	109	242	11
0.7559999999999998	0.6730245231607629	0.07692307692307691	0.043859649122807015	0.3125	5	109	242	11
0.7549999999999998	0.670299727520436	0.07633587786259542	0.043478260869565216	0.3125	5	110	241	11
0.7539999999999998	0.670299727520436	0.07633587786259542	0.043478260869565216	0.3125	5	110	241	11
0.7529999999999998	0.670299727520436	0.07633587786259542	0.043478260869565216	0.3125	5	110	241	11
0.7519999999999998	0.670299727520436	0.07633587786259542	0.043478260869565216	0.3125	5	110	241	11
0.7509999999999998	0.670299727520436	0.07633587786259542	0.043478260869565216	0.3125	5	110	241	11
0.7499999999999998	0.670299727520436	0.07633587786259542	0.043478260869565216	0.3125	5	110	241	11
0.7489999999999998	0.670299727520436	0.07633587786259542	0.043478260869565216	0.3125	5	110	241	11
0.7479999999999998	0.670299727520436	0.07633587786259542	0.043478260869565216	0.3125	5	110	241	11
0.7469999999999998	0.670299727520436	0.07633587786259542	0.043478260869565216	0.3125	5	110	241	11
0.7459999999999998	0.670299727520436	0.07633587786259542	0.043478260869565216	0.3125	5	110	241	11
0.7449999999999998	0.670299727520436	0.07633587786259542	0.043478260869565216	0.3125	5	110	241	11
0.7439999999999998	0.670299727520436	0.07633587786259542	0.043478260869565216	0.3125	5	110	241	11
0.7429999999999998	0.670299727520436	0.07633587786259542	0.043478260869565216	0.3125	5	110	241	11
0.7419999999999998	0.670299727520436	0.07633587786259542	0.043478260869565216	0.3125	5	110	241	11
0.7409999999999998	0.670299727520436	0.07633587786259542	0.043478260869565216	0.3125	5	110	241	11
0.7399999999999998	0.670299727520436	0.07633587786259542	0.043478260869565216	0.3125	5	110	241	11
0.7389999999999998	0.670299727520436	0.07633587786259542	0.043478260869565216	0.3125	5	110	241	11
0.7379999999999998	0.670299727520436	0.07633587786259542	0.043478260869565216	0.3125	5	110	241	11
0.7369999999999998	0.670299727520436	0.07633587786259542	0.043478260869565216	0.3125	5	110	241	11
0.7359999999999998	0.670299727520436	0.07633587786259542	0.043478260869565216	0.3125	5	110	241	11
0.7349999999999998	0.670299727520436	0.07633587786259542	0.043478260869565216	0.3125	5	110	241	11
0.7339999999999998	0.670299727520436	0.07633587786259542	0.043478260869565216	0.3125	5	110	241	11
0.7329999999999998	0.670299727520436	0.07633587786259542	0.043478260869565216	0.3125	5	110	241	11
0.7319999999999998	0.670299727520436	0.07633587786259542	0.043478260869565216	0.3125	5	110	241	11
0.7309999999999998	0.670299727520436	0.07633587786259542	0.043478260869565216	0.3125	5	110	241	11
0.7299999999999998	0.670299727520436	0.07633587786259542	0.043478260869565216	0.3125	5	110	241	11
0.7289999999999998	0.670299727520436	0.07633587786259542	0.043478260869565216	0.3125	5	110	241	11
0.7279999999999998	0.670299727520436	0.07633587786259542	0.043478260869565216	0.3125	5	110	241	11
0.7269999999999998	0.670299727520436	0.07633587786259542	0.043478260869565216	0.3125	5	110	241	11
0.7259999999999998	0.667574931880109	0.07575757575757576	0.04310344827586207	0.3125	5	111	240	11
0.7249999999999998	0.667574931880109	0.07575757575757576	0.04310344827586207	0.3125	5	111	240	11
0.7239999999999998	0.667574931880109	0.07575757575757576	0.04310344827586207	0.3125	5	111	240	11
0.7229999999999998	0.667574931880109	0.07575757575757576	0.04310344827586207	0.3125	5	111	240	11
0.7219999999999998	0.667574931880109	0.07575757575757576	0.04310344827586207	0.3125	5	111	240	11
0.7209999999999998	0.667574931880109	0.07575757575757576	0.04310344827586207	0.3125	5	111	240	11
0.7199999999999998	0.6648501362397821	0.07518796992481204	0.042735042735042736	0.3125	5	112	239	11
0.7189999999999998	0.6648501362397821	0.07518796992481204	0.042735042735042736	0.3125	5	112	239	11
0.7179999999999997	0.6648501362397821	0.07518796992481204	0.042735042735042736	0.3125	5	112	239	11
0.7169999999999997	0.6648501362397821	0.07518796992481204	0.042735042735042736	0.3125	5	112	239	11
0.7159999999999997	0.6648501362397821	0.07518796992481204	0.042735042735042736	0.3125	5	112	239	11
0.7149999999999997	0.6648501362397821	0.07518796992481204	0.042735042735042736	0.3125	5	112	239	11
0.7139999999999997	0.6648501362397821	0.07518796992481204	0.042735042735042736	0.3125	5	112	239	11
0.7129999999999997	0.6648501362397821	0.07518796992481204	0.042735042735042736	0.3125	5	112	239	11
0.7119999999999997	0.662125340599455	0.07462686567164178	0.0423728813559322	0.3125	5	113	238	11
0.7109999999999997	0.662125340599455	0.07462686567164178	0.0423728813559322	0.3125	5	113	238	11
0.7099999999999997	0.662125340599455	0.07462686567164178	0.0423728813559322	0.3125	5	113	238	11
0.7089999999999997	0.662125340599455	0.07462686567164178	0.0423728813559322	0.3125	5	113	238	11
