./tflearnModels/bestModels//best_ImageNetInceptionV2_hsa:5340_RMSprop_0.01_207739
Threshold	Accuracy	F-Score	Precision	Recall	TP	FP	TN	FN
0.13699999999999923	0.3787465940054496	0.008695652173913044	0.004366812227074236	1.0	1	228	138	0
0.13599999999999923	0.3787465940054496	0.008695652173913044	0.004366812227074236	1.0	1	228	138	0
0.13499999999999923	0.3787465940054496	0.008695652173913044	0.004366812227074236	1.0	1	228	138	0
0.13399999999999923	0.3787465940054496	0.008695652173913044	0.004366812227074236	1.0	1	228	138	0
0.13299999999999923	0.3787465940054496	0.008695652173913044	0.004366812227074236	1.0	1	228	138	0
0.13199999999999923	0.3787465940054496	0.008695652173913044	0.004366812227074236	1.0	1	228	138	0
0.13099999999999923	0.3787465940054496	0.008695652173913044	0.004366812227074236	1.0	1	228	138	0
0.12999999999999923	0.3760217983651226	0.008658008658008658	0.004347826086956522	1.0	1	229	137	0
0.12899999999999923	0.3760217983651226	0.008658008658008658	0.004347826086956522	1.0	1	229	137	0
0.12799999999999923	0.37057220708446864	0.008583690987124462	0.004310344827586207	1.0	1	231	135	0
0.12699999999999922	0.37057220708446864	0.008583690987124462	0.004310344827586207	1.0	1	231	135	0
0.12599999999999922	0.37057220708446864	0.008583690987124462	0.004310344827586207	1.0	1	231	135	0
0.12499999999999922	0.3678474114441417	0.008547008547008546	0.004291845493562232	1.0	1	232	134	0
0.12399999999999922	0.3678474114441417	0.008547008547008546	0.004291845493562232	1.0	1	232	134	0
0.12299999999999922	0.3651226158038147	0.00851063829787234	0.004273504273504274	1.0	1	233	133	0
0.12199999999999922	0.3651226158038147	0.00851063829787234	0.004273504273504274	1.0	1	233	133	0
0.12099999999999922	0.3651226158038147	0.00851063829787234	0.004273504273504274	1.0	1	233	133	0
0.11999999999999922	0.36239782016348776	0.008474576271186442	0.00425531914893617	1.0	1	234	132	0
0.11899999999999922	0.36239782016348776	0.008474576271186442	0.00425531914893617	1.0	1	234	132	0
0.11799999999999922	0.36239782016348776	0.008474576271186442	0.00425531914893617	1.0	1	234	132	0
0.11699999999999922	0.36239782016348776	0.008474576271186442	0.00425531914893617	1.0	1	234	132	0
0.11599999999999921	0.3569482288828338	0.008403361344537815	0.004219409282700422	1.0	1	236	130	0
0.11499999999999921	0.35149863760217986	0.008333333333333333	0.0041841004184100415	1.0	1	238	128	0
0.11399999999999921	0.35149863760217986	0.008333333333333333	0.0041841004184100415	1.0	1	238	128	0
0.11299999999999921	0.35149863760217986	0.008333333333333333	0.0041841004184100415	1.0	1	238	128	0
0.11199999999999921	0.34877384196185285	0.008298755186721992	0.004166666666666667	1.0	1	239	127	0
0.11099999999999921	0.3460490463215259	0.008264462809917356	0.004149377593360996	1.0	1	240	126	0
0.10999999999999921	0.3460490463215259	0.008264462809917356	0.004149377593360996	1.0	1	240	126	0
0.10899999999999921	0.3460490463215259	0.008264462809917356	0.004149377593360996	1.0	1	240	126	0
0.10799999999999921	0.3460490463215259	0.008264462809917356	0.004149377593360996	1.0	1	240	126	0
0.1069999999999992	0.3460490463215259	0.008264462809917356	0.004149377593360996	1.0	1	240	126	0
0.1059999999999992	0.3460490463215259	0.008264462809917356	0.004149377593360996	1.0	1	240	126	0
0.1049999999999992	0.3460490463215259	0.008264462809917356	0.004149377593360996	1.0	1	240	126	0
0.1039999999999992	0.34332425068119893	0.008230452674897118	0.004132231404958678	1.0	1	241	125	0
0.1029999999999992	0.34332425068119893	0.008230452674897118	0.004132231404958678	1.0	1	241	125	0
0.1019999999999992	0.34332425068119893	0.008230452674897118	0.004132231404958678	1.0	1	241	125	0
0.1009999999999992	0.34332425068119893	0.008230452674897118	0.004132231404958678	1.0	1	241	125	0
0.0999999999999992	0.34332425068119893	0.008230452674897118	0.004132231404958678	1.0	1	241	125	0
0.0989999999999992	0.34332425068119893	0.008230452674897118	0.004132231404958678	1.0	1	241	125	0
0.0979999999999992	0.34332425068119893	0.008230452674897118	0.004132231404958678	1.0	1	241	125	0
0.0969999999999992	0.34332425068119893	0.008230452674897118	0.004132231404958678	1.0	1	241	125	0
0.0959999999999992	0.34332425068119893	0.008230452674897118	0.004132231404958678	1.0	1	241	125	0
0.0949999999999992	0.34332425068119893	0.008230452674897118	0.004132231404958678	1.0	1	241	125	0
0.0939999999999992	0.34332425068119893	0.008230452674897118	0.004132231404958678	1.0	1	241	125	0
0.0929999999999992	0.34332425068119893	0.008230452674897118	0.004132231404958678	1.0	1	241	125	0
0.0919999999999992	0.34332425068119893	0.008230452674897118	0.004132231404958678	1.0	1	241	125	0
0.09099999999999919	0.34332425068119893	0.008230452674897118	0.004132231404958678	1.0	1	241	125	0
0.08999999999999919	0.3405994550408719	0.00819672131147541	0.00411522633744856	1.0	1	242	124	0
0.08899999999999919	0.3405994550408719	0.00819672131147541	0.00411522633744856	1.0	1	242	124	0
0.08799999999999919	0.3405994550408719	0.00819672131147541	0.00411522633744856	1.0	1	242	124	0
0.08699999999999919	0.335149863760218	0.008130081300813009	0.004081632653061225	1.0	1	244	122	0
0.08599999999999919	0.33242506811989103	0.008097165991902834	0.0040650406504065045	1.0	1	245	121	0
0.08499999999999919	0.3242506811989101	0.007999999999999998	0.004016064257028112	1.0	1	248	118	0
0.08399999999999919	0.3242506811989101	0.007999999999999998	0.004016064257028112	1.0	1	248	118	0
0.08299999999999919	0.3242506811989101	0.007999999999999998	0.004016064257028112	1.0	1	248	118	0
0.08199999999999918	0.3215258855585831	0.00796812749003984	0.004	1.0	1	249	117	0
0.08099999999999918	0.3215258855585831	0.00796812749003984	0.004	1.0	1	249	117	0
0.07999999999999918	0.3215258855585831	0.00796812749003984	0.004	1.0	1	249	117	0
0.07899999999999918	0.3188010899182561	0.007936507936507936	0.00398406374501992	1.0	1	250	116	0
0.07799999999999918	0.3188010899182561	0.007936507936507936	0.00398406374501992	1.0	1	250	116	0
0.07699999999999918	0.3188010899182561	0.007936507936507936	0.00398406374501992	1.0	1	250	116	0
0.07599999999999918	0.3188010899182561	0.007936507936507936	0.00398406374501992	1.0	1	250	116	0
0.07499999999999918	0.3133514986376022	0.007874015748031496	0.003952569169960474	1.0	1	252	114	0
0.07399999999999918	0.3106267029972752	0.00784313725490196	0.003937007874015748	1.0	1	253	113	0
0.07299999999999918	0.3106267029972752	0.00784313725490196	0.003937007874015748	1.0	1	253	113	0
